date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent
2022-05-12,0.4354162800466413,851.1866107075904,21155.12534762388,41355733.05116042,0.17088124
2022-05-11,0.3326493426779478,690.7967267206291,14476.7381284129,30063138.655834526,0.13634614
2022-05-10,0.1672645283844504,391.5920630236089,6103.486001627849,14289202.24806827,0.07296944
2022-05-09,0.15656599604717272,348.98482486109236,6330.302360190551,14110212.410511168,0.0690736
2022-05-08,0.07849098664440914,197.74317932086788,2810.274469573956,7079954.427065452,0.0359495
2022-05-07,0.06396488071877186,168.56307780210605,3294.4902010168917,8681786.03371198,0.02938536
2022-05-06,0.23605593085387122,635.5470239890855,5424.0691682315855,14603534.871210394,0.10131375
2022-05-05,0.21460596200578524,589.6254372910244,6484.714025402797,17816617.52170841,0.09288029
2022-05-04,0.10048369314694673,295.4257058994402,5048.041227136298,14841424.476261223,0.04570415
2022-05-03,0.08732959937471672,242.82021035171334,6210.063158625296,17267099.050856158,0.03997409
2022-05-02,0.11038895787100499,315.3130849236532,6906.372735255044,19727242.06102745,0.05003014
2022-05-01,1.5717211953559007,4439.896568715421,81747.49396225423,230925445.9483895,0.42742788
2022-04-30,0.10228777962171234,278.90974304694964,4932.134596082723,13448531.173066972,0.04618491
2022-04-29,0.12634636882434205,355.90833228563514,5330.061882586859,15014388.250825938,0.0566447
2022-04-28,0.14443779359206516,424.1276662270425,5448.804119142635,15999888.376218025,0.06415632
2022-04-27,0.1455001813577879,420.433319922848,5443.776491900102,15730186.73962642,0.06469858
2022-04-26,0.08912034178935337,250.37127151041298,4839.858461963816,13596912.811627856,0.04067933
2022-04-25,0.11706124829755746,352.0713786073484,5594.554909797786,16826086.244871475,0.05264415
2022-04-24,0.08290610594733898,242.24169316377024,3510.8421377708232,10258259.438991446,0.03799639
2022-04-23,0.07300953817115619,214.16842848195273,3445.3316634913585,10106642.042293735,0.03366547
2022-04-22,0.1687479151154673,499.9335462523753,5752.443217010976,17042221.440945804,0.07465359
2022-04-21,0.10654850428371918,317.97958997492765,6232.939637814506,18601364.737070046,0.04835665
2022-04-20,0.1377776643979443,423.90473236570534,7483.310608863873,23024129.453215018,0.06150383
2022-04-19,0.10652740839503186,330.49623722371285,4386.767256457424,13609737.565933164,0.04840697
2022-04-18,0.09925387567180456,303.36378145003755,3894.660806611344,11903807.501337742,0.04484531
2022-04-17,0.11170560570293998,333.7152515165501,3006.3669176346034,8981379.992132857,0.05046543
2022-04-16,0.1640527555470136,501.98489910463576,3773.5489390824573,11546679.463782988,0.07265062
2022-04-15,0.0777976278850487,236.4809535510899,4174.605838177334,12689522.754740028,0.03567884
2022-04-14,0.11409807221539814,344.76460907716455,5151.445376990763,15565872.56117463,0.05141719
2022-04-13,0.09938871457128555,309.96808056339586,4853.149610566768,15135737.25108814,0.04495069
2022-04-12,0.09754715448899774,295.39060437116336,4917.4889076318295,14891054.772670925,0.04441509
2022-04-11,0.10231510411405606,304.88044296093835,4876.599347903934,14531381.091833545,0.04636149
2022-04-10,0.1902939122625162,609.7066964467949,4403.816407427188,14109943.516356606,0.0828986
2022-04-09,0.07715497560770988,251.47427528760622,3749.205364705103,12219933.900146382,0.03560304
2022-04-08,0.10330751434654206,329.85851635343266,5748.037960622567,18353352.954306517,0.0465059
2022-04-07,0.23098831221069854,745.464829382615,7287.407288889781,23518531.215979986,0.09909135
2022-04-06,0.11647279727371175,369.05915969037324,6090.201567029587,19297593.30318955,0.05243923
2022-04-05,0.49053937272101267,1671.486972608984,13519.948648642647,46068510.0794165,0.18902823
2022-04-04,0.12472590464339153,439.09206091383487,6549.428271787666,23056974.137721382,0.05597466
2022-04-03,0.16678555322442878,587.4125703356574,5949.87631421681,20955245.051772464,0.07349274
2022-04-02,0.22954746891354777,790.8038680995778,6305.861215534577,21724044.549678486,0.09862944
2022-04-01,0.11818767857835441,408.51465709936895,6737.810808296065,23289182.976266675,0.05305585
2022-03-31,0.11104290773345346,364.51493118747743,5387.723293140476,17686006.477517806,0.05020479
2022-03-30,0.10692122582309457,362.0990944421714,5425.74245457008,18374802.70500146,0.04825821
2022-03-29,0.13430146927290582,456.8548359465994,5020.956330655914,17079844.272408206,0.05986656
2022-03-28,0.36331756730357095,1211.3237792399018,9491.674006646688,31645842.270648167,0.14726615
2022-03-27,0.3388686209579607,1117.1834852351444,6173.841299332016,20353945.787538942,0.13890326
2022-03-26,0.0766267744272567,241.10174421681333,3356.9568977545055,10562472.051823387,0.03518674
2022-03-25,0.09264241733335504,287.54353289873626,4824.857088016395,14975391.324555155,0.04197554
2022-03-24,0.10686223875264955,332.54253224949497,5208.513791611844,16208273.247280028,0.04831459
2022-03-23,0.08924630930132571,271.077985920785,4006.9651495389444,12170811.890096381,0.04063427
2022-03-22,0.1176500616969874,349.489138932006,4425.4067111894365,13146032.892876253,0.05315594
2022-03-21,0.0941926434903071,272.32675205277076,3530.2898333718126,10206660.822997233,0.04297596
2022-03-20,0.09411740323736983,269.4234627245051,2850.9764552590395,8161295.597846875,0.04293389
2022-03-19,0.08390690565583474,247.7408359827379,3239.6347107313,9565241.44517129,0.03841175
2022-03-18,0.27824920279444476,817.9971153152366,6759.52765689266,19871662.05222331,0.11634947
2022-03-17,0.2551034557612701,717.8652259890447,7221.239128773043,20320683.009283684,0.107971
2022-03-16,0.10733820729824899,297.84708498074184,4317.314364018798,11979886.10612338,0.04855488
2022-03-15,0.09409765342826214,246.44527204518303,3899.120515910246,10211942.394642582,0.04273619
2022-03-14,0.09977554595823754,258.4281725545603,3497.4882494317167,9058827.873615501,0.0450629
2022-03-13,0.17418256247521363,438.21909710772985,3535.0268243213864,8893635.741672847,0.07631852
2022-03-12,0.07801060960262014,200.38836962475193,2594.381549532078,6664271.584897466,0.03558182
2022-03-11,0.09755845548897567,249.46071634562642,3299.893807881306,8437955.162908358,0.0442314
2022-03-10,0.0987841599116092,257.60520003262036,3539.7276705844524,9230753.750984196,0.04485765
2022-03-09,0.0916089891187764,249.90705731582918,3998.865184740117,10908805.35342895,0.04167985
2022-03-08,0.2250610698565252,579.9256431261404,4800.109571572898,12368672.343666311,0.09610888
2022-03-07,0.13484142611377237,336.01153022759706,4425.694420000482,11028393.84930098,0.05995355
2022-03-06,0.09722917374042428,248.05954443732253,4960.952453733115,12656814.393318364,0.04416328
2022-03-05,0.09131702025341616,243.4473729768474,3761.3135011779736,10027505.149237175,0.04156615
2022-03-04,0.10174267050355616,266.84658264345984,4983.6883647420345,13071017.327433938,0.04600473
2022-03-03,0.11430248800909285,324.0007522606209,5167.035519897334,14646430.05208169,0.05161503
2022-03-02,0.11002739939969991,324.4142631185006,5619.727323857169,16569688.174425755,0.04983955
2022-03-01,0.11230287951239523,334.39490932122965,6104.056645786825,18175539.90976914,0.05094059
2022-02-28,0.13600358167201804,397.4749852048088,7428.106664142582,21708888.472878147,0.06078721
2022-02-27,0.10293674256950008,269.3832245426755,4587.011262525472,12004109.068036558,0.04686822
2022-02-26,0.20271859947516752,563.2834136416201,5447.889320258554,15137760.92278534,0.08781972
2022-02-25,0.18140943828029746,502.31623622906574,6433.46082603483,17814022.570687454,0.07975834
2022-02-24,0.14859189920072682,386.1515441546703,8945.247049478083,23246361.205295596,0.06591692
2022-02-23,0.38007878815937485,981.2399993236195,9935.231552248488,25649541.372249424,0.15346805
2022-02-22,0.14555353441432825,383.96066872673407,8819.960158418568,23266475.899716634,0.06508421
2022-02-21,0.12215734555722153,313.91065294561974,9088.069083611823,23353828.515495576,0.05506711
2022-02-20,0.23095661339883267,605.7643490796211,7500.098524674492,19671626.778605305,0.09890973
2022-02-19,0.18200803964609305,503.29454747532844,7074.307041057169,19562103.783182118,0.07979509
2022-02-18,0.11429896908225452,317.83548739878984,9595.184303248116,26681693.668727607,0.05140332
2022-02-17,0.14184173317822343,410.43656297701705,7748.348248473813,22420802.062934957,0.06339507
2022-02-16,0.18075850313339573,564.744177875459,8237.980906621393,25737941.362737972,0.07950315
2022-02-15,0.275810804872812,878.7492105231296,7729.414507424215,24626362.623238165,0.11620423
2022-02-14,0.13943098612888824,408.6650521284534,6323.129600266694,18532767.783190597,0.06233936
2022-02-13,0.11499873591022405,330.3430058391835,5766.386411314093,16564403.120316075,0.05215863
2022-02-12,0.11516542035182144,336.3464630975207,6661.708657137014,19455858.695858363,0.05226106
2022-02-11,0.13898392877317542,407.1198684607801,7594.6635057197545,22246733.379501875,0.06212802
2022-02-10,0.41822817377018745,1285.9194947796007,10972.887502730531,33738162.17732403,0.16586536
2022-02-09,0.16073927922518835,521.8641057813852,9469.092611568854,30742825.102348354,0.07097587
2022-02-08,0.1363462543520265,425.29628730095254,8957.79918202755,27941499.0357394,0.06108806
2022-02-07,0.16267375071888887,511.1039952104142,11457.293733795941,35997624.544611886,0.07196266
2022-02-06,0.12001466571039025,366.92708787017,7528.103780635271,23016063.754063133,0.05426623
2022-02-05,1.044766539782528,3150.475947790084,13628.2584448384,41095784.37462944,0.33165957
2022-02-04,0.14417897228849016,432.0586729089678,10738.634640736997,32180283.699396897,0.0642582
2022-02-03,0.1749517271624825,471.8566120942624,12051.656487164988,32504130.66729063,0.07691264
2022-02-02,0.2455333951606228,658.5427746625847,14982.70866326363,40184979.841997266,0.10482165
2022-02-01,0.22290356917554335,621.7409264441344,15307.636712376088,42697316.45134728,0.09636007
2022-01-31,0.15312417436925754,411.7853812691339,11886.962950351655,31966719.760647807,0.06829097
2022-01-30,0.40317458528511685,1049.4547256977048,12824.1093426727,33380879.261063788,0.16158073
2022-01-29,0.1831191962022388,476.5491567903315,11558.534002557175,30079913.77685861,0.08044621
2022-01-28,0.16874274001445944,429.716022420589,13758.048801239735,35035901.4357032,0.07469074
2022-01-27,0.18025266055024405,437.1784961013104,15283.1547941818,37067228.90085455,0.07930965
2022-01-26,0.18063455483270366,445.17599320783455,13917.218814867212,34299150.09527051,0.07912779
2022-01-25,0.23245555456425748,571.9490688554646,13903.459038718145,34208993.052333154,0.0996142
2022-01-24,0.25037555566902386,611.1103538510074,14013.314179536428,34203344.50780945,0.10612554
2022-01-23,0.13543319044532717,343.8255377071226,12211.089908643684,31000410.90388632,0.06090566
2022-01-22,0.23783032593112072,573.760066231496,16293.98114090163,39308846.17837185,0.1015658
2022-01-21,0.26783559667277024,688.0418784032399,18182.715945033677,46709512.06152876,0.11290982
2022-01-20,0.3100622377901004,930.6998869433727,14882.163948104804,44671122.812931284,0.12889501
2022-01-19,0.2088961513289002,644.403622557266,12636.500451843589,38981123.4712201,0.09060473
2022-01-18,0.20759994019079842,656.2025549860224,12207.467177508708,38586577.35848557,0.08980594
2022-01-17,0.313503584280818,1006.6149622283162,14432.452930912796,46340532.58191613,0.13020362
2022-01-16,0.1418660274999985,475.02434038408234,13079.732370371068,43796188.214517474,0.06349354
2022-01-15,0.21521837001299782,716.1827340011225,13418.88190904917,44654048.5009743,0.09303077
2022-01-14,0.22763694808978174,753.323757711278,18664.632509562784,61767262.372795224,0.0980626
2022-01-13,0.17961811919595652,582.3561834879911,16461.301924998967,53370678.90031509,0.07855349
2022-01-12,0.3964371930214099,1337.180627480257,19495.385463331277,65757835.606052555,0.1585818
2022-01-11,0.2044265327565532,662.40678128267,18392.75864672189,59598369.59419096,0.08883558
2022-01-10,0.22617537678644473,697.3162759071637,20877.386112368924,64366604.9832598,0.09724815
2022-01-09,0.18211821235389736,573.9615888845816,15264.773168399026,48108277.30217141,0.08004288
2022-01-08,0.16903015458288892,520.7438993832415,11879.025562376628,36596606.72671132,0.07439991
2022-01-07,0.23703064963587642,758.1130026931542,14991.463538564542,47948328.43535306,0.10181377
2022-01-06,0.17667166919799882,601.792343005981,13357.220186271297,45498369.197691604,0.07765328
2022-01-05,0.22993060009799896,813.8710770373333,14676.050525821633,51947905.33758418,0.09894115
2022-01-04,0.19183063286754565,726.0501825046439,13243.289966541968,50123866.837309755,0.08364341
2022-01-03,0.13914114343618247,523.9809531560959,10537.854257812518,39683696.582248814,0.06187752
2022-01-02,0.13948248267084523,534.127002709422,10295.014651545222,39423196.471601136,0.0620121
2022-01-01,0.11484859773926036,432.5344717790968,8173.678752197147,30783117.00069686,0.05175596
2021-12-31,0.13811215233318422,507.70885152854834,9315.933012001255,34245948.459552184,0.061595
2021-12-30,0.17002955983289478,630.7440075575742,10996.004637125492,40790930.93435388,0.07472988
2021-12-29,0.19572727056598524,710.4365317049914,12660.045145446164,45952505.94539506,0.08564326
2021-12-28,0.17455709020978682,662.1793039975255,10411.691727966705,39496572.57448509,0.07677746
2021-12-27,0.13617491569780665,549.9650249017903,8035.15089062364,32451292.053362004,0.06080903
2021-12-26,0.09800980016547846,398.4485425307541,5718.785211142995,23249120.277555186,0.04452373
2021-12-25,0.12187409175504636,499.3131511973631,7258.630974595844,29738313.148529924,0.05484931
2021-12-24,0.16809765104979613,680.7445907534029,7409.269643560365,30005298.704578355,0.07425592
2021-12-23,0.2172870084165968,893.7924819738575,8583.231725398677,35306427.39805362,0.09355505
2021-12-22,0.14575635181554536,580.21978182196,7947.916104270631,31638677.083486896,0.06478562
2021-12-21,0.13050316838794626,524.1370009712374,6958.755607479366,27948296.8854333,0.05854843
2021-12-20,0.1812377960514539,715.1610317145228,7284.992226548417,28746446.21749609,0.07913838
2021-12-19,0.2364367093332813,928.1662368608029,6439.4951993474315,25279162.627984468,0.10148436
2021-12-18,0.11345346797153735,449.52591378314315,6756.615139507179,26771095.22496007,0.05129277
2021-12-17,0.32783410757869613,1270.827567183448,10099.123800673338,39148595.68787641,0.13500776
2021-12-16,0.15715573644019265,622.0892265096256,10425.109543745462,41267016.26838038,0.06986058
2021-12-15,0.16847292939961847,677.5311284428897,9141.095383185255,36761850.65603555,0.07450725
2021-12-14,0.17718921020625053,683.7261086821699,7990.005955770559,30831311.196248304,0.07750481
2021-12-13,0.23102306058171038,874.2475329326782,8881.745100653558,33610686.84152824,0.09944659
2021-12-12,0.12734699050247356,526.3227735528266,6565.699338808219,27135914.815736294,0.05728761
2021-12-11,0.1354148543105641,554.0465740252463,7728.595101545455,31621358.37933334,0.06067427
2021-12-10,0.22652829366613,883.4267513988722,9498.383158087128,37042285.7166707,0.0974018
2021-12-09,0.1785228045066907,733.2178237925987,8478.797958591947,34823594.69287254,0.0784277
2021-12-08,0.16406613056758684,728.5543635710551,8060.333936979744,35792832.08125232,0.07254794
2021-12-07,0.18132946827519428,781.6382175963932,9442.821734854908,40704196.73161402,0.07977453
2021-12-06,0.21123458123970829,919.556205951573,10750.742665542555,46800633.10973459,0.09157502
2021-12-05,0.20310190336386488,853.351584426129,10216.575273636985,42925893.616800375,0.08762491
2021-12-04,0.3011802516104675,1241.8178583369258,14360.449740985778,59210598.45972395,0.125509
2021-12-03,0.19261203218596806,812.3529063111025,10838.543906621306,45712215.08230232,0.0842395
2021-12-02,0.2570161570227513,1160.353732206312,11669.444267024632,52684171.162114725,0.10929292
2021-12-01,0.22194997763984628,1017.9322649264285,13659.0357631737,62644625.419517666,0.09575644
2021-11-30,0.3542628170937248,1641.4716142117577,14869.577777499197,68897972.52027562,0.14372454
2021-11-29,0.22384616879746363,995.7770528356951,12196.501363525049,54255993.06846445,0.09567371
2021-11-28,0.21161963218775479,909.7158664979415,11449.814609389408,49220754.7614488,0.09118961
2021-11-27,0.3345567793157348,1371.1724681280514,12144.675208193172,49774643.078196906,0.13731544
2021-11-26,0.251594580367211,1017.3721855949261,11379.878561117497,46016777.89176175,0.1066415
2021-11-25,0.23491425942693495,1063.5443495398542,12411.629625394693,56192070.199875034,0.10043271
2021-11-24,0.251455159132568,1073.9403392835964,13060.893480824981,55781795.945372544,0.10729717
2021-11-23,0.2648829646440923,1149.8700610148483,13693.924927396145,59446005.94815543,0.11237147
2021-11-22,0.24591279948966333,1005.5309094120718,14931.938876081213,61056301.69926364,0.10495922
2021-11-21,0.18894562518613384,805.3690512720415,10668.714585408068,45474736.63641537,0.08239821
2021-11-20,0.1735749525395284,766.4041978401262,10437.567269769404,46086115.84651458,0.07655311
2021-11-19,0.2115816584518298,909.5776246819005,12140.165123914263,52189885.63306863,0.09156536
2021-11-18,0.25568835281354285,1022.463155009667,14467.304970384901,57852796.66334215,0.10920707
2021-11-17,0.22063044131728715,946.4585852227411,13499.093484275378,57908296.083871946,0.09513123
2021-11-16,0.30336180059369566,1277.2587898279312,14651.755660014836,61688992.04362779,0.12604124
2021-11-15,0.2878801138549825,1313.5799405632597,15416.784546119512,70345876.47123702,0.12089758
2021-11-14,0.20024181063903074,926.4284276379185,11392.165308895339,52706404.126241855,0.08756623
2021-11-13,0.2249042707248655,1044.5956761591451,13177.298142774534,61203589.50516076,0.09739325
2021-11-12,0.2547585780907484,1188.8635082200217,15065.384361416136,70304544.1642252,0.1088383
2021-11-11,0.2998640239569296,1415.7077561351898,16195.461255652264,76461456.80052334,0.12520666
2021-11-10,0.30949938693745094,1433.0374443844573,17010.628921621745,78762250.35023953,0.12837568
2021-11-09,0.2889693144191389,1367.567673584797,17509.78669605233,82866301.2369328,0.12141055
2021-11-08,0.2861948251811639,1376.8209277787073,12894.064400205143,62030533.567793034,0.11995388
2021-11-07,0.18303538533265193,844.877375804544,10117.634519072706,46702229.1142668,0.08028033
2021-11-06,0.23719059334364162,1072.603650948067,11707.631414074043,52943280.85134719,0.10161798
2021-11-05,0.25381395956835984,1136.6410101796303,13693.968418474864,61324941.00408635,0.10825886
2021-11-04,0.27252934501422155,1236.1915217899555,14465.059425601978,65613425.31089238,0.11499996
2021-11-03,0.3080854466798905,1418.897753490768,16453.98204556011,75779360.60277578,0.12762665
2021-11-02,0.32690105141474773,1501.7137448525955,17655.687803386467,81106466.11391,0.1337943
2021-11-01,0.2728100112535318,1179.1405613993186,16074.76734408196,69478426.04225121,0.11474836
2021-10-31,0.2753840585280005,1181.3330406751215,14964.522792778316,64194293.98905273,0.11568871
2021-10-30,0.31844346640170246,1377.107701920295,16363.4655632088,70763751.92065139,0.13113133
2021-10-29,0.3221420439242207,1423.852759517774,17671.28061856434,78106233.40700796,0.13293031
2021-10-28,0.36189183376142836,1551.679431584727,19171.13739864265,82199864.1759048,0.14722715
2021-10-27,0.3698002409186591,1451.0366800956297,17164.85475926344,67352129.9021646,0.14960649
2021-10-26,0.24238785897874268,1001.3014324331274,12813.841597837118,52933830.93090785,0.10370346
2021-10-25,0.21216654994322398,895.4218345975501,10212.737434841707,43101554.38082098,0.09177863
2021-10-24,0.17001176825739414,694.0626905715508,7643.912497008121,31205807.271734074,0.0748546
2021-10-23,0.15057649627621725,627.5357779368376,6795.4076587485315,28320232.8184617,0.06687584
2021-10-22,0.18245542283944305,724.6302140379743,9048.135670863569,35935092.45045638,0.07973137
2021-10-21,0.2227253895214729,902.793221420625,10046.093379726031,40720750.44727169,0.0965671
2021-10-20,0.1635182593611815,680.5935558449453,8222.214422295103,34222393.09818558,0.07217752
2021-10-19,0.16709619051565,647.9526698432251,7739.352435081213,30011061.638768267,0.07404059
2021-10-18,0.7416554441262553,2777.6520748346948,13205.980254923437,49459110.353499435,0.26065975
2021-10-17,0.14216955056521619,546.9670730245166,7725.038216597152,29720439.612675168,0.0631041
2021-10-16,0.14646979106937577,560.9859271509631,8752.975777917087,33524293.27750571,0.06523845
2021-10-15,0.6175144852281845,2389.1542038488165,15638.552440275264,60505322.86864078,0.22642793
2021-10-14,0.2685841233865114,1018.3079341791123,13596.408075123754,51549324.82480012,0.11288288
2021-10-13,0.22534469539940388,813.0385859748556,10193.959914591955,36779577.791943565,0.09673981
2021-10-12,0.19754988936639434,689.6834914492396,9273.661672523738,32376081.71454226,0.08594267
2021-10-11,0.22603057172535237,800.8013356915473,11220.13786317824,39751708.44762606,0.09705065
2021-10-10,0.20994364183215342,717.1370149826292,8651.623784722533,29552691.387000676,0.09091392
2021-10-09,0.13510213955757627,483.1696534055366,8056.781213860766,28813697.543304708,0.06047183
2021-10-08,0.24510069231077647,873.4567282908054,13093.14176474948,46659569.424573824,0.10453135
2021-10-07,0.32866947552956993,1179.5263293331388,14745.258136358256,52917661.96609725,0.13561953
2021-10-06,0.2677401618584376,957.4559729045559,15037.742911452533,53775932.11879071,0.1130738
2021-10-05,0.3589530955377938,1262.224298263639,13747.974108160442,48343438.702543266,0.14637764
2021-10-04,0.19691433592013494,666.9665050654312,10441.147510384184,35365102.45093584,0.08590016
2021-10-03,0.12724312406523122,435.1457310391523,6323.939770346633,21626594.086171012,0.0571999
2021-10-02,0.1804542179344111,611.5976901175547,6712.862159461624,22751316.30503923,0.07933464
2021-10-01,0.17032946061042917,564.1073532068395,9090.188010823907,30105431.441872634,0.07522626
2021-09-30,0.24229846986118939,727.0620226372703,11775.658067837408,35335071.5652131,0.10349782
2021-09-29,0.16706615721884585,476.2153764616519,8538.32108315432,24338141.588056598,0.07362056
2021-09-28,0.22704572178494836,637.0334473959693,9418.926727354597,26427150.07675827,0.09784466
2021-09-27,1.4640278271403675,4284.940025789402,17107.880041483837,50071616.52749741,0.41201089
2021-09-26,0.2437768958607943,746.362138992196,7482.458487566975,22908749.009954695,0.10467528
2021-09-25,0.10608306523792098,310.15221149062205,5019.537962541415,14675488.460403597,0.04836026
2021-09-24,0.16556259384320765,485.2164355635389,7640.784022848909,22392944.580154546,0.07361274
2021-09-23,0.4526190634279648,1427.6429125658094,9503.848309834219,29976867.476318218,0.17829926
2021-09-22,0.16470464814100033,506.9982817715786,7241.077830167154,22289680.70728742,0.07308686
2021-09-21,0.2395218880448051,662.5187111340736,10725.893521006012,29667873.81856702,0.10286788
2021-09-20,0.223523251098137,665.4300574480155,9331.617399578292,27780280.895959277,0.09647012
2021-09-19,0.3437929416823822,1144.5005556087494,7200.917714111659,23972145.223119967,0.14186294
2021-09-18,0.11572983456173244,397.6533075151849,5675.515856122691,19501346.913601596,0.05254431
2021-09-17,0.15658457174510837,532.3586309914864,7912.291493370155,26900330.09301062,0.06975881
2021-09-16,0.2550548297275921,910.3092131186148,9381.540034023146,33483397.80639926,0.10887972
2021-09-15,0.17318328960966003,626.151914703985,7350.476949952116,26575977.547104526,0.07641009
2021-09-14,0.32443832396086636,1114.6703465079497,8678.054136625939,29815126.318598405,0.13486803
2021-09-13,0.2953794458079784,970.4984776959403,8811.061704931293,28949617.493289527,0.12393359
2021-09-12,0.13106519068133157,446.2244078569192,6615.238340678667,22522233.371474285,0.05932969
2021-09-11,0.15249413874150922,498.16039125939,6799.457325659907,22212134.509929568,0.06787167
2021-09-10,0.3484260806445153,1118.20154527864,10913.772164776334,35025497.73799204,0.14308107
2021-09-09,0.5517071729627995,1889.8073094347249,16843.988605223065,57697079.80275277,0.20887478
2021-09-08,0.35328003532554714,1236.3760221839368,16548.169176825966,57913715.849856265,0.14486456
2021-09-07,1.098124225815391,3772.715344253493,21131.621459606435,72599793.95356329,0.34383442
2021-09-06,0.2675319233837559,1050.8982739623111,12226.618501032039,48027660.08862176,0.11346846
2021-09-05,0.2585206323272261,1021.7990280105698,11617.029369845312,45916139.11671553,0.11028565
2021-09-04,0.28166692891310924,1094.9037275266587,12468.815312722953,48469134.86230881,0.11898361
2021-09-03,0.33557405266748486,1321.9738439699047,16008.19349875023,63063317.69794606,0.13842114
2021-09-02,0.23199735529707347,878.6961086347175,11645.60730830975,44108045.160241045,0.1002259
2021-09-01,0.5673742682181505,2172.3556589053624,15120.502550905658,57893195.23620595,0.21364652
2021-08-31,0.40658219982833843,1394.8196929635633,13552.444616545308,46492976.44347559,0.16253277
2021-08-30,0.3566685347344776,1152.0805104165522,12370.737327929593,39958908.58609158,0.14620522
2021-08-29,0.4127453949308473,1331.4232339113107,11023.756001143018,35560142.02738746,0.16547054
2021-08-28,0.3534301226602762,1147.6036147075902,10023.657949029186,32547271.320038125,0.14523532
2021-08-27,0.37196999780957785,1218.2532194530686,13519.69735429156,44278879.81527077,0.15098062
2021-08-26,0.2588132539593575,800.6639504057321,9971.381941488777,30847438.970534712,0.11064195
2021-08-25,0.2672664266054321,862.7493154666573,10125.300973976522,32684975.04585028,0.1129951
2021-08-24,0.24662405616600075,782.0993918637912,8796.999245683706,27897228.95338521,0.10579409
2021-08-23,0.19696556183231964,654.4262552598682,6649.918711728647,22094630.95890814,0.08610691
2021-08-22,0.1382150022937939,447.9167183258235,3998.629208740735,12958454.89459834,0.06232173
2021-08-21,0.1484376191718766,478.86598509737837,4017.8398356768853,12961719.82283739,0.06642715
2021-08-20,0.19106350425208313,627.9045253496188,4717.247886746197,15502601.121436141,0.08387919
2021-08-19,0.40297104621489416,1283.2015452287385,6206.941873062574,19765086.046433847,0.16154949
2021-08-18,0.22027978897914455,664.2269976410787,5279.306655494684,15919109.173187915,0.09551305
2021-08-17,0.2175409198073873,655.1746581842964,5751.675111098963,17322496.28363216,0.09441482
2021-08-16,0.20165592496389248,634.6553512533566,6080.440484004445,19136477.600853737,0.08831961
2021-08-15,0.36730128478142493,1215.9633133104733,7635.23115405195,25276690.707731154,0.1503687
2021-08-14,0.2849285486245967,930.5429867859327,6072.735958338604,19832838.386721477,0.12036191
2021-08-13,0.3274592232167202,1088.4469196471816,6870.413937114966,22836678.146044094,0.13578485
2021-08-12,0.2410997081122567,734.7304019276307,6522.560502034253,19876936.130613633,0.10369368
2021-08-11,0.24225656763652098,765.9227805574723,6777.540297004782,21427994.957027726,0.1043231
2021-08-10,0.35835964000451015,1125.8947266930807,7645.5301036391365,24020735.221053828,0.1468385
2021-08-09,0.3380112840456854,1068.7979136078327,6446.1741063317595,20382921.401727576,0.13961997
2021-08-08,0.19754714578810323,595.0898243247316,5474.532745799409,16491449.25359866,0.08673272
2021-08-07,0.17832887405083758,563.7026896498811,5386.02316307982,17025373.819604367,0.07916862
2021-08-06,0.1868131780870781,540.367736122751,5312.087766086072,15365515.80374749,0.08233142
2021-08-05,0.15723219697813903,444.73979270534744,6253.961087703424,17689667.96361208,0.06074724
2021-08-04,0.66251940419747,1805.4922845343033,4188.447673336405,11414322.222825866,0.24103905
2021-08-03,0.7757099978957606,1945.7515253876263,4922.655646646497,12347739.180109877,0.27164398
2021-08-02,0.6418236003308573,1673.797975585517,4105.103747716163,10705611.851844966,0.23585039
2021-08-01,0.5847936071224057,1494.8635754263082,3692.3868353708694,9438568.61524171,0.21962545
2021-07-31,0.7702136340047395,1950.5137257820145,4850.80546696185,12284335.444975127,0.26967095
2021-07-30,0.5640071693136013,1389.0287850845773,3534.632930088339,8705043.396125045,0.21252471
2021-07-29,0.4735396459234022,1128.6516335397537,3009.817989489144,7173709.782778675,0.18568515
2021-07-28,0.8209246862270289,1888.8535272590123,5164.437201054238,11882777.539986446,0.28245375
2021-07-27,0.7725293758824847,1777.2840200226585,4849.166892414357,11156011.793682227,0.27005673
2021-07-26,0.6119444626987433,1363.2344350752453,3878.504004584635,8640179.849506905,0.2269607
2021-07-25,0.3109538637657351,681.5341745847696,1990.4156819644704,4362500.2515171105,0.13003906
2021-07-24,0.343265596332421,750.3917953921438,2216.465955518442,4845279.822847072,0.14154556
2021-07-23,0.5832926286880886,1239.4620574075175,3701.5750216546107,7865626.216308106,0.21857608
2021-07-22,0.4915232626234774,995.3838647671532,3156.5623925679715,6392355.179534658,0.1912532
2021-07-21,0.3878574513996173,774.1312521043258,2487.7176932771454,4965277.850997145,0.15630817
2021-07-20,0.49400366612493696,882.7983558531089,3131.4892395659754,5596058.777752857,0.19154829
2021-07-19,0.42752185006065496,777.4985663909769,2751.1031051403147,5003203.274725936,0.1710515
2021-07-18,0.40226092925928475,761.5853864323158,2562.804380310903,4852060.496960284,0.16144548
2021-07-17,0.4193606870702937,797.0882644934325,2665.875887705857,5067090.09738475,0.16788291
2021-07-16,0.6195224542925726,1163.1865436007813,3927.1528377606173,7373439.499885352,0.22856166
2021-07-15,0.6508415641612703,1249.2852438702241,4182.958732864484,8029156.262353931,0.23758008
